date,id,content,username,likeCount,retweetCount
2022-12-05 17:52:07+00:00,1599823951449841665,Il Signor @filippodb vorrà forse chiarirci cosa intende per proselitismo? Vorrà forse rispondere qui su #twitter alla domanda da me posta su #mastodon 6 ore fa? https://t.co/RmyoKl6Hj8,Incruscato,1,0
2022-12-05 17:46:21+00:00,1599822497263722496,🧐Vous êtes tous partis sur @joinmastodon #mastodon ou bien ?,NabAlibelhadj,1,0
2022-12-05 17:44:13+00:00,1599821961688862720,Also ich würde mittlerweile #mastodon und das #fediverse über Twitter präferieren. Bin allerdings noch bei beiden aktiv.,PhSPrivat,1,1
2022-12-05 17:43:14+00:00,1599821715412250626,"Breaking my regular radio silence to let anyone interested in leaving Twitter know that I made a tool for downloading your Bookmarks:

https://t.co/r6uST7vQs4

#TwitterMigration #Mastodon #MastodonSocial",joebobmiles,0,0
2022-12-05 17:41:45+00:00,1599821342517305344,"🦣
Tout le monde a bien mis son @ #Mastodon dans son nom, dans sa bio ou dans un tweet épinglé?
🦣
Comment ça vous n'avez pas encore créé votre compte  Mastodon? C'est par ici: https://t.co/a16hJI6U1c
🦣
Et le bot Mastodon des pharmaciens c'est @pharmatoctocbot@mastodon.medica.im",PharmaTocTocBot,0,0
2022-12-05 17:39:53+00:00,1599820869500403712,"@Incruscato io proverei a fare pubblicità Uaar Unione atei....quella roba lì,
sarei curioso,
che dicono ??

Eppoi,
Gesù non ha mai invitato nessuno
a farsi cristiano,
ai tempi di Gesù non esisteva il cristanesimo,
avere i sentimenti di Cristo
non è proselitismo !
Non è religione !

#Mastodon",incompiutezza1,1,0
2022-12-05 17:39:04+00:00,1599820663640195073,"Puedes compartir tus noticias e hilos en una red de microbitácoras moderada y sin publicidad: Prueba #Mastodon 🦣
https://t.co/JgqSQL1xVH",niboe_,0,0
2022-12-05 17:38:26+00:00,1599820505078706177,How is anyone adjusting to #mastodon ? Are you still planning on leaving #twitter ?,packfiller,0,0
2022-12-05 17:33:20+00:00,1599819224226086913,@allesgoethe Sehen wir uns bei #mastodon? 🤗,gurschlers,1,0
2022-12-05 17:32:00+00:00,1599818886945259520,"#art #Mastodon 

https://t.co/W0WjP4ThRA",XeniaSg,0,0
2022-12-05 17:27:09+00:00,1599817667095187459,"@sebi2706 @rverchere @mathieupassenau @ptibulle @ShirleyAlmCh @bluxte @Decathlon Idem, j'ai exploré #Twitter &amp; #Mastodon à la recherche du lien du #CfP😉🙃
On m'a dit que je trouverai la réponse peut-être au #Listenbourg, car ils auraient le même projet là-bas (@ListenbourgGOV) 😇",dadideo,0,0
2022-12-05 17:23:10+00:00,1599816664257789954,Install #Mastodon on a #RaspberryPi https://t.co/jtDsr5wwdA,michaelgraaf,0,1
2022-12-05 17:22:43+00:00,1599816551246405632,"All's well that ends well? A short #ChatGPT story on #ElonMusk, #Twitter &amp; #Mastodon... 😉 https://t.co/RZ3Inmb4vr",ademoor,1,0
2022-12-05 17:21:55+00:00,1599816348594360320,I LOVE MASTODON #mastodonmigration #MastodonSocial #MastodonMonday #mastodon,ismailtakach,1,0
2022-12-05 17:19:58+00:00,1599815859446239233,"Salut on est sur le plateau de @LeMediaTV. Pour suivre notre livepouet, rendez vous sur notre compte #Mastodon 

https://t.co/hmzqDz43qG",SociosEngages,9,5
2022-12-05 17:17:16+00:00,1599815180959219713,"Yes, I am shamelessly promoting Mastodon here. ❤️🐘 RTs incoming, including an open invite to my ‘world’ (instance). I promise you’ll get attached to us and not wanna leave! All the warm fuzzy one can muster. #Mastodon #TwitterMigration",MCKidsAcademy,0,0
2022-12-05 17:11:18+00:00,1599813677061767168,@NdsLandesReg wird bei #Mastodon mit ihren Follower Zahlen wohl explodieren. Jedes #SPD Mitglied aus #Niedersachsen muss wohl einen Account eröffnen. https://t.co/VgVVbapqXU,heino_matthies,0,0
2022-12-05 17:10:34+00:00,1599813494534475776,"Hope you can join us on #Mastodon soon!
Twitter feels like a shabby apartment building with a meth lab on the main floor, but a few friends still in the back corner of the third floor.
Hope you move over soon. There's a barista in the lobby and the super kicks out the jerks. https://t.co/l0MmnRMhV3",ottaross,0,0
2022-12-05 17:09:39+00:00,1599813263566725122,Die Plattform @LernendeSysteme ist nun auch auf #Mastodon. Rund um #KI tröten wir wir dort unter 🤖🖥️➡️https://t.co/sjWCVv2CdM https://t.co/tH6j6NeIwO,LernendeSysteme,3,1
2022-12-05 17:06:49+00:00,1599812549922283520,"Hey look, @OSINTPH picked up my article on #Mastodon https://t.co/GwHW1xazKj",closebracket,0,0
2022-12-05 17:05:29+00:00,1599812213719678986,"TT Twitter #Italia 18:05:
1 #Sanremo2023
2 #5dicembre
3 #uominiedonne
4 #Schlein
5 #Mastodon
6 #FRAPOL
7 Paola
8 Amadeus
9 buona domenica
10 Bankitalia
11 Renzi
12 Anna Oxa
13 Grassani
14 Giappone
15 Jalisse
16 Articolo 31
17 Biagio
18 Grignani
19 Samuel",TendenzeItalia,0,0
2022-12-05 17:05:24+00:00,1599812190865088512,"Details on #Mastodon: https://t.co/HppS7mU8Ky
#Midjourney #MidjourneyArt #SanDiegoAuthor #Author #GameDeveloper #SanDiegoGameDev #ESPionageRPG #TTRPG #FateRPG #FateRPGCharacter #GameDesign #AmWriting #AmDesigning #TableTopRolePlayingGame #TableTopRPG #AIart https://t.co/BxPbHW6yAg",ToneMilazzo,1,0
2022-12-05 17:04:26+00:00,1599811949172494336,@NdsLandesReg Gute Entscheidung! Wie wäre es mit #Mastodon als Alternative?,HansPokorny,0,0
2022-12-05 17:03:03+00:00,1599811599409172480,"@ParadoxeDeSen thanks for the add, are you on #Mastodon ?",antoniotari,0,0
2022-12-05 17:02:59+00:00,1599811586197159936,"for when you're watching a movie at home and want to know when to hit pause, there's @runpee #InfinityCoin — now also on #Mastodon at @runpee@techhub.social #xp https://t.co/P7Q8qDf3f2",filmfreakmafia,0,0
2022-12-05 17:00:02+00:00,1599810842538790914,"Why #Mastodon Isn't A #Twitter Alternative For Brands
https://t.co/n4ybcwq6qH",BurnsEnt,0,0
2022-12-05 16:59:03+00:00,1599810593002643460,i think i will change places. let's meet again at #mastodon @mrutzinger@techhub.social #earthobservation #geography #remotesensing #sensingmountains,MRutzinger,1,1
2022-12-05 16:58:06+00:00,1599810357110792202,"Ich bin jetzt auch unter dem Handle @AlexanderGridin@gruene.social bei #Mastodon. Erster Eindruck: Bisher noch sehr wenige offizielle Nachrichtenkanäle (looking at you @tagesschau). Wäre schön, wenn ich dennoch den einen oder anderen dort wiedersehen könnte. 😛",GridinAlexander,0,0
2022-12-05 16:58:05+00:00,1599810350379327488,"Dann geht doch zu #Mastodon!
Irgendwann gibt es nur ""rechte"" Netzwerke (Telegram, Twitter) und ""linke"" Netzwerke (Mastodon, Omas Kuschelstube). Alle bleiben unter sich und geredet wird dann gar nicht mehr. Auf der einen Seite Hass und Hetze, auf der anderen mimimi und Mama! https://t.co/4XrjDHlsIB",fr0ntalhirn,0,0
2022-12-05 16:57:19+00:00,1599810157420384263,"@conways_law @RomeoLupascu @PezeshkiCharles @JKSteinberger great stuff.

FWIW, i really wish you were also posting this in the #mastodon network. i think you'd find some solid engagement there with this kind of material.",mamund,2,0
2022-12-05 16:57:02+00:00,1599810086943088654,"#mastodon? Hört mal rein! (Auch, wenn ihr was über #LARP) erfahren wollt... #podcast #gehoppeltwiehose https://t.co/QnTMohX486 https://t.co/OYLVrVipEz",GWHPodcast,1,0
2022-12-05 16:56:52+00:00,1599810046074183681,"@MpStephanWeil Schade. 

Kommen Sie zu #Mastodon!

Eine Niedersächsin. 👋",FruleinSmilla1,2,0
2022-12-05 16:52:05+00:00,1599808840320651265,Engadget Podcast: Kindle Scribe overview and the rise of #Twitter clones https://t.co/RwhdSzWNr4 #news #amazon #hivesocial #gear #kindlescribe #mastodon #post #engadgetpodcast,StorriTalk,0,0
2022-12-05 16:49:22+00:00,1599808158628601858,"Quelli che scrivono:
Me ne vado su #Mastodon perchè ho bisogno di cambiare aria, di nuove ""emozioni"" e poi:
- Stesso nome
- Stessa foto
- Stessi follower
(con tweet screen per come e dove trovarli) 
😳🤔🤣🤣🤣🤣🤣🤣
#gfvip #terremoto #pontesullostretto #Schlein https://t.co/mQX4PN42er",Ricalcolo1,3,1
2022-12-05 16:48:33+00:00,1599807951405191169,"@johannesvogel Hostingkosten alleine sogar eher 2ct pro Nutzer pro Monat. #opensource rules.

Sonst würden die großen It-Unternehmen (Google etc.) nicht darauf bauen.

Und das Gute ist, so bleibt mehr Platz für #Mittelständler und #Wettbewerb .

Sie sind doch für #Innovationen ?

#fdp
#Mastodon",Openhuman,0,1
2022-12-05 16:48:01+00:00,1599807819712192512,"Btw, if you are a streamer or content creator looking to join a #Mastodon server I have a small server I'm looking to grow. If helping build a community like that sounds like your thing then check us out!

https://t.co/fDIBTRBdXi",YellyVon,0,0
2022-12-05 16:45:46+00:00,1599807251510104064,Lego Ted Lasso from #Mastodon #Christmas https://t.co/LowhyEjFZm,FayeEsq,1,0
2022-12-05 16:44:55+00:00,1599807037210517504,Wir wünschen Stephan #Weil auf #Mastodon alles Gute.,LottaViehler,67,2
2022-12-05 16:40:21+00:00,1599805888314847237,Je découvre Sengi https://t.co/tKhTJ6F5ik grâce à @ericfreyss. Voyons ca plus près. #Mastodon #DesktopClient,fo0_,1,0
2022-12-05 16:40:07+00:00,1599805828248346626,"📌 ¿Cómo abrirse una cuenta? 

📌 ¿Cómo funciona?

📌 ¿Qué son las instancias y cómo elegirlas? 

Guía rápida para usar #Mastodon 📲

https://t.co/0rZXyuJgrK",Newtral,3,0
2022-12-05 16:35:31+00:00,1599804672591527947,"Over on #Mastodon, @mattjhodgkinson made a good point about my use of the #twitterrefugee tag. https://t.co/qQ7KqifHD9 Refugee is on the #watchwords list I'm building at #sustainwhat on Substack: https://t.co/svlniXX1Ac See @GlobalPress stylebook: https://t.co/VcBOwLmxSc https://t.co/xCuKYQgJNG https://t.co/zG6LbAUG7r",Revkin,1,1
2022-12-05 16:31:55+00:00,1599803767330856960,"It's been roughly a month since I started actively using #Mastodon and #Fediverse. Still in love with it, still engaged, still cool. Still reminds me of their early days of Twitter or even IRC with communities and stuff.",Tuinslak,0,0
2022-12-05 16:31:49+00:00,1599803743108841473,"Mastodon, la alternativa a Twitter
 
#TechIsLife #appsysoftware #curiosidades #fediverso #mastodon #redessociales #swl #twitter https://t.co/QSHDLcR5eu",TechisLife_ES,2,0
2022-12-05 16:31:26+00:00,1599803643598962688,Crossposting test from #Mastodon take 2... https://t.co/iHRWfRlFzF,Fisher_DanaR,0,0
2022-12-05 16:30:58+00:00,1599803528586723336,"Neue Regeln #chaossocial https://t.co/cZ4nPVZo5p 
#mastodon",porrporr,0,0
2022-12-05 16:29:46+00:00,1599803225225728001,@KnowBe4 are you on #mastodon at all? Would love to follow you there.,therealgeorge,0,0
2022-12-05 16:29:28+00:00,1599803151674380290,"#mastodon Stuff: 
Die https://t.co/Kw1DI0Qz44 Instanz hat neue Regeln veröffentlicht. Was schon davor für Diskussion und Instanzen Wechsel  (zb von @annalist ) gesorgt hat, ist jetzt als Regel fixiert: Content Warnings für politische Themen 1/2",porrporr,4,0
2022-12-05 16:29:14+00:00,1599803090685014016,"The difference between Twitter these days and #Mastodon is wild.

Put the same post both places.

Here, it got only tiny engagement.

On Mastodon, I’ve picked up new followers in the double digits, and multiple comments and boosts. https://t.co/RqnpsA2d0n",Lynne_M_Meyer,1,0
2022-12-05 16:28:04+00:00,1599802795564990472,"#Mastodon has been in the press a lot lately. Wonder what it is all about? You can read about it here:

https://t.co/fAiiD1jn0j",jonsvt,4,1
2022-12-05 16:22:29+00:00,1599801393614684160,"“I don’t think I’m getting much value from being on Twitter now, there are more interesting conversations happening at #Mastodon” - Bob Koop, Rutgers University climate scientist. (https://t.co/QihGb1wB77)
https://t.co/6k7kucmT3X",MedecineLibre,0,0
2022-12-05 16:18:32+00:00,1599800398486700042,I think different. #Mastodon is growing at a greater rate than Twitter grew in 2007. Question is: can two social media microtext social networks exist in Internet space? Mastodon has the advantage that twitter has already done the work. Which is a big advantage.,limitedinc3,0,0
2022-12-05 16:18:31+00:00,1599800396062502912,"I love the German government telling people how to get on #MASTODON.  Musk thinks that a company built on the work of people who, by a good half or more, lean center-left, will simply ignore what it says about his politics that he thinks the NYT is ""extreme left"".",limitedinc3,0,0
2022-12-05 16:17:53+00:00,1599800234153869319,#Mastodon https://t.co/N0FF9RP9v3,aleappo53,0,0
2022-12-05 16:17:42+00:00,1599800189362896898,"Benieuwd naar je ervaringen op #Mastodon, lijkt me allemaal best ingewikkeld @edmeekel1 https://t.co/LkOm3yJgnc",fvdstadt,0,0
2022-12-05 16:15:20+00:00,1599799594145259521,"I'm available on Mastodon as well, find me at https://t.co/bIspbcShfh

#Mastodon #MastodonSocial #MastodonMigration",cisene,0,0
2022-12-05 16:12:34+00:00,1599798898759176192,» SuperIlu/DOStodon: MS-DOS #Mastodon client https://t.co/Rh06DJJBun,yesonline,0,0
2022-12-05 16:10:03+00:00,1599798262315335680,"Insight into the #TwitterMigration using bios, DLs, accounts, DAUs, etc. Mainly to #Mastodon, #Tumblr [really?!}, #Post, #Discord.

via #Fediverse admin @tchambers@indieweb.social HT @jperlow@journa.host 

D/L it at https://t.co/sEbkDaYobR [pdf]

I'm at @AndiMann@Masto.ai https://t.co/iM9xXEUoYW",AndiMann,0,1
2022-12-05 16:09:54+00:00,1599798225283579912,Reminder: Bald geht‘s los! Ab 19:30 findet unser virtueller Stammtisch (#hhswk) zum Thema #Mastodon statt. Wir freuen uns auf den Input von Nele Hirsch (@eBildungslabor) und den regen Erfahrungsaustausch mit euch! https://t.co/OCXLOow8sR,_MannbeisstHund,0,0
2022-12-05 16:09:16+00:00,1599798068207325184,@MSNBC #Mastodon,KgiardenKaren,0,0
2022-12-05 16:06:36+00:00,1599797395847630850,"TT Twitter #Italia 17:06:
1 #Sanremo2023
2 #5dicembre
3 Biagio
4 #Schlein
5 #uominiedonne
6 #FRAPOL
7 #Mastodon
8 Paola
9 Amadeus
10 buona domenica
11 Bankitalia
12 Renzi
13 Anna Oxa
14 Grassani
15 Articolo 31
16 Jalisse
17 Grignani
18 Samuel
19 Elodie",TendenzeItalia,0,0
2022-12-05 16:06:34+00:00,1599797386594902016,"Elon #Musk könnte seine Plattform ruinieren. Doch auf den möglichen Nachfolger #Mastodon hat die Rechtsordnung keine gute Antwort, schreibt Hendrik Wieduwilt im Gastbeitrag: https://t.co/OO8bGseBZa",faznet,7,3
2022-12-05 16:01:13+00:00,1599796038709039104,Tunnistatteko itsenne mastodonttipellet? #Mastodon https://t.co/SakBen9INm,kalbodagrund,0,0
2022-12-05 15:58:24+00:00,1599795332971343873,"#Mastodon #TwitterMigration
https://t.co/npqx1R7Zev",anulah,3,0
2022-12-05 15:53:28+00:00,1599794091994517504,"Playing around with installing #Mastodon, #Pleroma and #Rebased (Soapbox). Great experience, looks scalable and yes, I had to post it on #Twitter. It is time to vibe!",exobyte_tech,0,0
2022-12-05 15:52:15+00:00,1599793785533497345,Can someone help me understand #Mastodon?? What’s with the servers? Who creates them and what happens if they decide to delete them?,ajitjohnson_n,11,1
2022-12-05 15:51:01+00:00,1599793472407769089,Hey. We are on Mastodon at packfiller@toot.bike. #Mastodon #cycling #twitterdumpsterfire,packfiller,0,0
2022-12-05 15:49:55+00:00,1599793197617762311,"Crossposter to post statuses between #Mastodon and #Twitter
https://t.co/T0BIqI3Vie",michabbb,0,0
2022-12-05 15:49:55+00:00,1599793195969290241,"Interesting, but as it is not a company in public interest, another gazillionaire can walk in and buy the data and blow it up ... please do rather donate to #Mastodon https://t.co/HJwxaTbC4M",technotecture,0,0
2022-12-05 15:46:05+00:00,1599792233817178119,"For everyone following us on Twitter, be aware that our usage of this platform is greatly decreasing. More of our social presence effort is being put toward #Mastodon, and you can find us at @tilvids@mstdn.social / https://t.co/cOmXOesoTJ #MastodonSocial",tilvids,1,0
2022-12-05 15:44:50+00:00,1599791915666272256,"Are you, or have you, joined #mastodon yet? I parked my username: ""How to Make a Mastodon Account and Join the Fediverse"" | EFF https://t.co/liTp12dBHK #legaltech",nikiblack,0,0
2022-12-05 15:44:17+00:00,1599791780920102917,#Philly folks will get it. #Hivemind #nytsb @thegridkid @NYTGames @NYTimesWordplay  (Follow @tomtitbaobab@universeodon on #Mastodon for #Nytspellingbee posts &amp; subscribe to T&amp;B at https://t.co/5ChkIiIWLi or wherever you get your #podcasts. Here til our account archives.) https://t.co/wVeaiofEwF,TomtitBaobab,5,0
2022-12-05 15:41:30+00:00,1599791078252892160,"Das WZB ist seit einer Woche auch auf #Mastodon aktiv. Unser Profil findet ihr im Link unten. Wir freuen uns auf den Austausch und die Vernetzung mit Euch! #MastodonMonday  
https://t.co/gLvpExsHnn",WZB_Berlin,7,1
2022-12-05 15:40:16+00:00,1599790766825803776,Demnächst nur noch bei #Mastodon https://t.co/3fTFj2FOoO https://t.co/0F3d4wMtaw,g_reichenbach,2,0
2022-12-05 15:39:28+00:00,1599790567428612096,"ahh kak.. bij #Mastodon kan ik een typo er nog snel ff uit halen.. maar goed, ik behelp me nog wel een beetje met #twitter als 't moet.. maar je snapt 'm wel hè? :P

PS: als je nóg wat dichter bij je ""thuishonk"" wilt zitten, mag je ook naar https://t.co/BxY1ZMkbzB komen hoor :D",EesgerToering,0,0
2022-12-05 15:36:04+00:00,1599789711475679232,"@arjenlubach ehmm helemaal top natuurlijk dat je een #Mastodon acount hebt gemaakt.. maar..

Maar jammer dat je #mastodonmigration nog niet hebt gedaan..

Dus, alléé manneke en hup: naar #MastodonSocial !",EesgerToering,0,0
